_id,time,high,low,open,volumefrom,volumeto,close,symbol,read_date,price_f_change
ObjectId("5bbf22c872039d63c758ff76"),1538956800,0.07315,0.06983,0.07029,21492.76,1525.13,0.07096,SLR,08-10-2018,0.01705604127848641
ObjectId("5bbf22bd72039d63c758fbc2"),1538956800,0.005985,0.005985,0.005985,0,0,0.005985,MEC,08-10-2018,0.007406160579027061
ObjectId("5bbf233472039d63c7591bf6"),1538956800,0.006251,0.005187,0.00532,66057.44,342.64,0.005187,GRLC,08-10-2018,-0.017799659155463044
ObjectId("5bbf22c872039d63c758ff6a"),1538956800,0.2424,0.2424,0.2424,0,0,0.2424,FAIR,08-10-2018,0.0074812967581047215
ObjectId("5bbf22bd72039d63c758fbb6"),1538956800,0.003791,0.003325,0.003392,20001.54,69.17,0.003458,PXC,08-10-2018,0.027027027027027008
ObjectId("5bbf230572039d63c75912ae"),1538956800,4.05,3.88,3.99,24131.22,94835.69,3.93,SKY,08-10-2018,-0.0075757575757575265
ObjectId("5bbf22c872039d63c758ff5e"),1538956800,0.003,0.003,0.003,0,0,0.003,888,08-10-2018,0
ObjectId("5bbf22f872039d63c7590e8e"),1538956800,0.08798,0.08798,0.08798,0,0,0.08798,ZOI,08-10-2018,0.007443032176800615
ObjectId("5bbf233672039d63c7591c92"),1538956800,0.02149,0.01933,0.02149,22224.18,429.59,0.01933,CXO,08-10-2018,-0.08561967833491009
ObjectId("5bbf233e72039d63c7591f1a"),1538956800,0.1598,0.1445,0.1445,28054.84,4328.86,0.1543,CS,08-10-2018,0.0850914205344585
ObjectId("5bbf22eb72039d63c7590ac2"),1538956800,0.02208,0.02002,0.02028,257627.62,5260.76,0.02042,QWARK,08-10-2018,0.014406358668653854
ObjectId("5bbf22c772039d63c758ff52"),1538956800,0.001197,0.001131,0.001197,5821.71,6.58,0.001131,FLT,08-10-2018,-0.047979797979797956
ObjectId("5bbf22dc72039d63c75905b2"),1538956800,0.00006598,0.00006201,0.000065,123590.5,7.96,0.00006597,LDOGE,08-10-2018,0.014923076923076912
ObjectId("5bbf22bd72039d63c758fbaa"),1538956800,0.00133,0.001197,0.001197,3005.39,4,0.00133,FST,08-10-2018,0.11952861952861951
ObjectId("5bbf232172039d63c759163e"),1538956800,0.009561,0.008827,0.009515,64020.35,566.71,0.008852,BNTY,08-10-2018,-0.05447553941465499
ObjectId("5bbf22f872039d63c7590e82"),1538956800,3.98,3.53,3.95,119557.74,437581.33,3.66,ZCL,08-10-2018,-0.0639386189258312
ObjectId("5bbf22c772039d63c758ff46"),1538956800,0.0286,0.0286,0.0286,0,0,0.0286,BELA,08-10-2018,0.007751937984496175
ObjectId("5bbf22d772039d63c759043e"),1538956800,0.04076,0.02913,0.03731,527201.97,16580.5,0.03145,SPR,08-10-2018,-0.15068863083985962
ObjectId("5bbf230572039d63c75912a2"),1538956800,0.002798,0.002798,0.002798,0,0,0.002798,ECN,08-10-2018,0.016345804576825405
ObjectId("5bbf22c772039d63c758ff3a"),1538956800,0.1715,0.1479,0.1674,3343.72,549.37,0.1643,RBY,08-10-2018,-0.011432009626955387
ObjectId("5bbf22bd72039d63c758fb9e"),1538956800,0.117,0.117,0.117,0,0,0.117,ARG,08-10-2018,0.007751937984496227
ObjectId("5bbf22f872039d63c7590e76"),1538956800,0.01581,0.01581,0.01581,0,0,0.01581,ASAFE2,08-10-2018,0
ObjectId("5bbf22c772039d63c758ff2e"),1538956800,1.34,1.18,1.2,290073.69,368393.59,1.27,MONA,08-10-2018,0.06722689075630259
ObjectId("5bbf230572039d63c7591296"),1538956800,0.06,0.06,0.06,0,0,0.06,USC,08-10-2018,0
ObjectId("5bbf22c772039d63c758ff22"),1538956800,0.0005985,0.000532,0.0005985,92602.25,55.42,0.0005985,CNO,08-10-2018,0.007406160579027098
ObjectId("5bbf232f72039d63c7591aa6"),1538956800,0.005162,0.004846,0.005034,2829803.61,14075.44,0.004974,YEE,08-10-2018,0.007086454747924744
ObjectId("5bbf22f872039d63c7590e6a"),1538956800,128.03,124.43,125.08,11053.51,1662471.99,126.58,ZEC,08-10-2018,0.011587948533525157
ObjectId("5bbf232e72039d63c7591a5e"),1538956800,0.03039,0.0264,0.02979,24703679.74,693185.25,0.02806,MOBI,08-10-2018,-0.05106526885356772
ObjectId("5bbf22bc72039d63c758fb92"),1538956800,0.04123,0.03578,0.03651,313610.81,12908.22,0.04116,GLD,08-10-2018,0.13576158940397354
ObjectId("5bbf22eb72039d63c7590a86"),1538956800,0.00006453,0.00006453,0.00006453,0,0,0.00006453,GMX,08-10-2018,0
ObjectId("5bbf22c772039d63c758ff16"),1538956800,0.0009173,0.0009173,0.0009173,71000,65.13,0.0009173,BTCS,08-10-2018,0.01628628406824726
ObjectId("5bbf22d772039d63c7590432"),1538956800,0.0064,0.0064,0.0064,0,0,0.0064,NSR,08-10-2018,0
ObjectId("5bbf232c72039d63c75919e6"),1538956800,0.2062,0.0939,0.1197,323661.08,35343.79,0.1092,ARCT,08-10-2018,0.0887337986041875
ObjectId("5bbf22dd72039d63c759065a"),1538956800,0.007847,0.006584,0.006584,811.7,6.37,0.007847,BUB,08-10-2018,0.20076511094108643
ObjectId("5bbf22c772039d63c758ff0a"),1538956800,0.09842,0.07382,0.07588,31554156.36,2960726.49,0.09383,EMC2,08-10-2018,0.2457514604354753
ObjectId("5bbf22f772039d63c7590e5e"),1538956800,0.0002,0.0002,0.0002,0,0,0.0002,DMC,08-10-2018,0
ObjectId("5bbf232d72039d63c7591a22"),1538956800,0.05101,0.04582,0.04595,28271602.54,1385591.24,0.04901,AGI,08-10-2018,0.07454505590879194
ObjectId("5bbf22bc72039d63c758fb86"),1538956800,0.01137,0.01051,0.01137,19996.43,210.16,0.01051,DGC,08-10-2018,-0.06908768821966337
ObjectId("5bbf22c672039d63c758fefe"),1538956800,0.02088,0.02062,0.02062,989.71,20.41,0.02062,SKC,08-10-2018,0.007820136852394938
ObjectId("5bbf22f772039d63c7590e52"),1538956800,0.001397,0.001397,0.001397,0,0,0.001397,QBT,08-10-2018,0.007936507936507894
ObjectId("5bbf232e72039d63c7591a46"),1538956800,0.02441,0.02234,0.02254,62031065.29,1455869.1,0.02347,CHAT,08-10-2018,0.04870420017873104
ObjectId("5bbf22c672039d63c758fef2"),1538956800,0.003192,0.002993,0.002993,4325490.37,13521.48,0.003126,XMY,08-10-2018,0.0521709861999326
ObjectId("5bbf22bc72039d63c758fb7a"),1538956800,0.003259,0.003192,0.003192,57662.42,184.06,0.003192,WDC,08-10-2018,0.007257810034711271
ObjectId("5bbf22d772039d63c7590426"),1538956800,0.01677,0.0155,0.0155,2419391.24,39523.94,0.01619,XVG,08-10-2018,0.044516129032258045
ObjectId("5bbf22c672039d63c758fee6"),1538956800,0.00007375,0.00007375,0.00007375,0,0,0.00007375,ZEIT,08-10-2018,0
ObjectId("5bbf230572039d63c759128a"),1538956800,0.04994,0.04928,0.04948,5605934.9,278839.2,0.04974,GUP,08-10-2018,0.012828344532681706
ObjectId("5bbf22f772039d63c7590e46"),1538956800,0.094,0.094,0.094,0,0,0.094,ARC,08-10-2018,0
ObjectId("5bbf22db72039d63c75905a6"),1538956800,0.00422,0.00422,0.00422,0,0,0.00422,SAK,08-10-2018,0
ObjectId("5bbf22bc72039d63c758fb6e"),1538956800,6.53,5.99,5.99,9.31,57.63,6.19,BTB,08-10-2018,0.04208754208754208
ObjectId("5bbf22c672039d63c758feda"),1538956800,0.0000665,0.0000665,0.0000665,0,0,0.0000665,PHO,08-10-2018,0.007423117709438021
ObjectId("5bbf22eb72039d63c7590ab6"),1538956800,0.000798,0.0007315,0.0007315,53076.88,38.83,0.0007315,BERN,08-10-2018,0.007436992149841651
ObjectId("5bbf22f772039d63c7590e3a"),1538956800,0.001064,0.000931,0.000931,24618.08,22.92,0.000931,SKR,08-10-2018,-0.11837121212121221
ObjectId("5bbf22c672039d63c758fece"),1538956800,0.09649,0.0919,0.09649,500,45.95,0.0919,LTB,08-10-2018,-0.040509500939653456
ObjectId("5bbf232e72039d63c7591a8e"),1538956800,0.0001674,0.0001605,0.0001674,2968744196,483311.56,0.0001628,LIGHT,08-10-2018,-0.011536126290224602
ObjectId("5bbf230472039d63c759127e"),1538956800,0.00532,0.00532,0.00532,0,0,0.00532,KED,08-10-2018,0.007384964968755912
ObjectId("5bbf22c672039d63c758fec2"),1538956800,0.07322,0.0685,0.07195,5903945.89,427977.04,0.07249,BLK,08-10-2018,0.01498179781573791
ObjectId("5bbf22d772039d63c759041a"),1538956800,0.01221,0.01221,0.01221,0,0,0.01221,STV,08-10-2018,0
ObjectId("5bbf22bc72039d63c758fb62"),1538956800,0.03126,0.0256,0.02993,3003.37,85.9,0.0286,IXC,08-10-2018,-0.03508771929824559
ObjectId("5bbf232f72039d63c7591a9a"),1538956800,1.01,0.8524,0.9173,22.83,19.46,0.8524,REF,08-10-2018,-0.05561710613782397
ObjectId("5bbf22c672039d63c758feb6"),1538956800,0.0000665,0.0000665,0.0000665,0,0,0.0000665,UFO,08-10-2018,0.007423117709438021
ObjectId("5bbf22f772039d63c7590e2e"),1538956800,0.3252,0.2693,0.2713,7189949.87,2146919.03,0.2986,TRIG,08-10-2018,0.10880059413293722
ObjectId("5bbf22c572039d63c758feaa"),1538956800,0.0001307,0.0001124,0.0001124,100000,13.07,0.0001307,PND,08-10-2018,0.18173598553345388
ObjectId("5bbf22bc72039d63c758fb56"),1538956800,0.06604,0.06604,0.06604,0,0,0.06604,FRC,08-10-2018,0.007475209763539349
ObjectId("5bbf230472039d63c7591272"),1538956800,1.27,1.12,1.16,33835.93,41279.83,1.22,DBIX,08-10-2018,0.05172413793103453
ObjectId("5bbf232d72039d63c7591a0a"),1538956800,0.01118,0.0099,0.01045,9136588.13,101233.4,0.01108,IPL,08-10-2018,0.06130268199233716
ObjectId("5bbf22c572039d63c758fe9e"),1538956800,0.007049,0.007049,0.007049,0,0,0.007049,CASH,08-10-2018,0.0074317564670573055
ObjectId("5bbf22dd72039d63c759064e"),1538956800,0.007116,0.005054,0.007116,81181.32,577.69,0.007116,MEDIC,08-10-2018,0.007503893529661631
ObjectId("5bbf22f772039d63c7590e22"),1538956800,0.000266,0.000266,0.000266,106164.2,28.24,0.000266,JOBS,08-10-2018,0.007575757575757554
ObjectId("5bbf22c572039d63c758fe92"),1538956800,0.00532,0.004389,0.004456,21468.68,94.23,0.004389,MARS,08-10-2018,-0.007687090210264567
ObjectId("5bbf22ea72039d63c7590a7a"),1538956800,0.006584,0.005653,0.005919,7958.49,48.16,0.006052,MOJO,08-10-2018,-0.16650599091034293
ObjectId("5bbf22d772039d63c759040e"),1538956800,3.88,3.88,3.88,0,0,3.88,AU,08-10-2018,0.007792207792207741
ObjectId("5bbf22bc72039d63c758fb4a"),1538956800,0.026,0.02301,0.02314,16218.22,373.18,0.02301,MNC,08-10-2018,0.001741401828471849
ObjectId("5bbf22f772039d63c7590e16"),1538956800,0.005054,0.003059,0.005054,132672.37,520.61,0.003924,ATOM,08-10-2018,-0.20743284185013114
ObjectId("5bbf22c572039d63c758fe86"),1538956800,0.01264,0.009443,0.01157,843690.58,8415.81,0.009975,PTC,08-10-2018,-0.13185378590078334
ObjectId("5bbf230472039d63c7591266"),1538956800,0.1862,0.1818,0.1862,190.29,34.59,0.1818,XAS,08-10-2018,-0.008183306055646489
ObjectId("5bbf22c572039d63c758fe7a"),1538956800,0.003525,0.003259,0.003392,479866.2,1563.88,0.003259,ANI,08-10-2018,-0.03207603207603208
ObjectId("5bbf22bb72039d63c758fb3e"),1538956800,0.04096,0.03764,0.04037,3737253.89,146874.08,0.0393,FTC,08-10-2018,-0.02891030392883611
ObjectId("5bbf22c572039d63c758fe6e"),1538956800,0.1862,0.1568,0.1609,60470.63,10038.12,0.166,AUR,08-10-2018,-0.006582884500299161
ObjectId("5bbf230472039d63c759125a"),1538956800,0.0001995,0.0001995,0.0001995,0,0,0.0001995,IMX,08-10-2018,0.007575757575757624
ObjectId("5bbf22f672039d63c7590e0a"),1538956800,0.02966,0.02853,0.02919,26368752.59,762848.01,0.02893,RCN,08-10-2018,-0.0017253278122842637
ObjectId("5bbf230472039d63c759124e"),1538956800,2.63,2.31,2.31,1862.56,4712.28,2.53,XLR,08-10-2018,0.10480349344978156
ObjectId("5bbf22d672039d63c7590402"),1538956800,0.01762,0.01623,0.01643,14232,249.91,0.01756,DSH,08-10-2018,0.07730061349693257
ObjectId("5bbf22bb72039d63c758fb32"),1538956800,1.07,1.04,1.06,1211.29,1259.74,1.04,NVC,08-10-2018,-0.018867924528301903
ObjectId("5bbf22c572039d63c758fe62"),1538956800,0.01017,0.009576,0.009842,160972.38,1541.47,0.009576,DOPE,08-10-2018,-0.01985670419651993
ObjectId("5bbf22c472039d63c758fe56"),1538956800,0.000532,0.000399,0.000532,286614.64,114.36,0.000399,ARI,08-10-2018,-0.24446127627343306
ObjectId("5bbf22db72039d63c759059a"),1538956800,0.00419,0.003392,0.00399,98647.44,334.61,0.003392,XCO,08-10-2018,-0.14365059328452412
ObjectId("5bbf232e72039d63c7591a76"),1538956800,0.008056,0.00685,0.007107,4181172.25,32592.24,0.007795,STC,08-10-2018,0.11468611468611466
ObjectId("5bbf22eb72039d63c7590aaa"),1538956800,0.005852,0.005453,0.005453,3070.46,17.15,0.005586,POST,08-10-2018,0.031960096065028545
ObjectId("5bbf22f672039d63c7590dfe"),1538956800,11.04,8.43,10.64,1924.64,19515.53,10.8,XZC,08-10-2018,0.015037593984962419
ObjectId("5bbf22c472039d63c758fe4a"),1538956800,0.0001995,0.000133,0.000133,7588756.52,1009.3,0.000133,MINT,08-10-2018,0.007575757575757554
ObjectId("5bbf22bb72039d63c758fb26"),1538956800,0.9975,0.9463,0.951,158347.14,154372.63,0.9749,PPC,08-10-2018,0.03273305084745767
ObjectId("5bbf232d72039d63c7591a2e"),1538956800,0.003623,0.0005068,0.003623,234007.83,118.6,0.0005068,GAT,08-10-2018,-0.8578401122019635
ObjectId("5bbf232d72039d63c7591a16"),1538956800,0.07192,0.0693,0.0705,114699.72,8180.38,0.07132,AURA,08-10-2018,0.028258362168396618
ObjectId("5bbf22c472039d63c758fe3e"),1538956800,0.4019,0.3863,0.3938,422663.17,168304.47,0.3982,ICN,08-10-2018,0.018674852903555826
ObjectId("5bbf230472039d63c7591242"),1538956800,0.02028,0.02028,0.02028,0,0,0.02028,UNI,08-10-2018,0.007451564828614051
ObjectId("5bbf22f672039d63c7590df2"),1538956800,0.02713,0.02534,0.0256,11129885.32,296054.95,0.0266,SNGLS,08-10-2018,0.04683195592286502
ObjectId("5bbf22bb72039d63c758fb1a"),1538956800,0.08286,0.07288,0.08266,39208.82,3045.35,0.07767,TRC,08-10-2018,-0.053382084095063925
ObjectId("5bbf22d672039d63c75903f6"),1538956800,0.006,0.006,0.006,0,0,0.006,PXI,08-10-2018,0
ObjectId("5bbf22c472039d63c758fe32"),1538956800,0.008911,0.008313,0.008911,7279.91,60.52,0.008313,CACH,08-10-2018,-0.06025322179516171
ObjectId("5bbf232e72039d63c7591a52"),1538956800,0.0877,0.07284,0.07456,8686167.69,647380.08,0.07453,DDD,08-10-2018,0.015948745910578033
ObjectId("5bbf232e72039d63c7591a6a"),1538956800,0.01084,0.01037,0.01052,515453.16,5360.71,0.0104,HOT,08-10-2018,0.0038610038610038715
ObjectId("5bbf22f672039d63c7590de6"),1538956800,0.009842,0.006584,0.009044,12292.99,120.99,0.009842,PEPECASH,08-10-2018,0.09623524170193809
ObjectId("5bbf232d72039d63c75919f2"),1538956800,0.1017,0.09596,0.09716,5850290.8,566834.68,0.09689,THETA,08-10-2018,0.004666113645790191
ObjectId("5bbf22c472039d63c758fe26"),1538956800,3.18,2.96,3.08,3466.3,10398.9,3,XCP,08-10-2018,-0.01639344262295076
ObjectId("5bbf230472039d63c7591236"),1538956800,0.1412,0.1331,0.1361,7163.33,962.75,0.1344,DTB,08-10-2018,-0.0051813471502591135
ObjectId("5bbf22dd72039d63c7590642"),1538956800,0.5004,0.4775,0.4921,431358.96,212271.74,0.4921,SPHR,08-10-2018,0.007369498464687804
ObjectId("5bbf22bb72039d63c758fb0e"),1538956800,0.6409,0.6099,0.6257,43575.85,26960.38,0.6187,NMC,08-10-2018,-0.00386411205924965
ObjectId("5bbf22c472039d63c758fe1a"),1538956800,184.64,178.24,181.18,8130.61,1490882.2,182.99,DASH,08-10-2018,0.009990065128601403
ObjectId("5bbf22c472039d63c758fe0e"),1538956800,0.04376,0.04003,0.04369,50125.52,2156.9,0.04303,HUC,08-10-2018,-0.00783952040581047
ObjectId("5bbf22bb72039d63c758fb02"),1538956800,59.98,57.53,58.09,249864.95,14795858.33,59.44,LTC,08-10-2018,0.023239800309863903
ObjectId("5bbf22f672039d63c7590dda"),1538956800,0.09446,0.07829,0.09412,213762.31,17466.52,0.08171,1ST,08-10-2018,-0.11769787279991355
ObjectId("5bbf230372039d63c759122a"),1538956800,0.0003325,0.0003325,0.0003325,0,0,0.0003325,WORM,08-10-2018,0.0072705240836110395
ObjectId("5bbf22c472039d63c758fe02"),1538956800,0.0008645,0.0008645,0.0008645,0,0,0.0008645,Q2C,08-10-2018,0.0074583381890223135
ObjectId("5bbf232e72039d63c7591a82"),1538956800,0.0003325,0.0003325,0.0003325,0,0,0.0003325,IPC,08-10-2018,0.0072705240836110395
ObjectId("5bbf22d672039d63c75903ea"),1538956800,0.01882,0.0153,0.01882,4321.84,76.45,0.01769,DP,08-10-2018,-0.05299785867237676
ObjectId("5bbf232d72039d63c75919fe"),1538956800,0.2,0.2,0.2,0,0,0.2,MVC,08-10-2018,0
ObjectId("5bbf22c372039d63c758fdf6"),1538956800,0.03963,0.02587,0.03365,18093.16,468.07,0.02587,MAX,08-10-2018,-0.22544910179640715
ObjectId("5bbf232d72039d63c7591a3a"),1538956800,0.001376,0.001376,0.001376,131034690.19,180303.73,0.001376,SEXC,08-10-2018,0.016248153618907017
ObjectId("5bbf22ba72039d63c758faf6"),1538956800,6698.31,6565.01,6601.46,47216.82,313507433.75,6650.07,BTC,08-10-2018,0.007410829931148372
ObjectId("5bbf22f672039d63c7590dce"),1538956800,0.07993,0.07993,0.07993,0,0,0.07993,OMC,08-10-2018,0.0073093887838688995
ObjectId("5bbf22db72039d63c759058e"),1538956800,0.01244,0.01117,0.01197,346630.19,4055.57,0.0117,GRC,08-10-2018,-0.015151515151515119
ObjectId("5bbf230372039d63c7591220"),1539043200,0.01306,0.01306,0.01306,0,0,0.01306,ZSE,09-10-2018,-0.0030534351145038246
ObjectId("5bbf22ea72039d63c7590a70"),1539043200,0.001857,0.001791,0.001857,33344.43,59.72,0.001791,CAB,09-10-2018,-0.03813104189044032
ObjectId("5bbf22c372039d63c758fdec"),1539043200,0.01114,0.01108,0.01114,10109.84,112.02,0.01108,BLC,09-10-2018,-0.008057296329453878
ObjectId("5bbf22f672039d63c7590dc4"),1539043200,0.06632,0.05412,0.05458,144672.21,8260.78,0.0571,SEQ,09-10-2018,0.043303489859309284
ObjectId("5bbf22d672039d63c75903e0"),1539043200,0.003581,0.003515,0.003581,11099.33,39.01,0.003515,BSTY,09-10-2018,-0.021164021164021194
ObjectId("5bbf230c72039d63c75914fc"),1539043200,0.05882,0.05305,0.05438,527456.92,30154.71,0.05717,EBST,09-10-2018,0.0484137172198789
ObjectId("5bbf22f572039d63c7590db8"),1539043200,0.08774,0.08774,0.08774,21812.87,1913.86,0.08774,MST,09-10-2018,-0.0027278927028870662
ObjectId("5bbf22ea72039d63c7590a64"),1539043200,0.01021,0.01021,0.01021,66.07,0.6746,0.01021,PEX,09-10-2018,-0.00292968750000005
ObjectId("5bbf22d472039d63c7590308"),1539043200,1.04,0.9808,1.03,236825.65,235120.51,0.9928,EMC,09-10-2018,-0.036116504854368944
ObjectId("5bbf232f72039d63c7591acc"),1539043200,0.002773,0.002507,0.002534,2861111.36,7544.75,0.002637,READ,09-10-2018,0.031286664059444746
ObjectId("5bbf22dd72039d63c7590638"),1539043200,0.01658,0.01273,0.01578,62017.77,1015.85,0.01638,AIB,09-10-2018,0.034744156664560856
ObjectId("5bbf232f72039d63c7591ab4"),1539043200,0.01028,0.009948,0.01021,811200.64,8120.12,0.01001,AAC,09-10-2018,-0.0224609375000001
ObjectId("5bbf22db72039d63c7590584"),1539043200,0.04987,0.04828,0.04987,63.82,3.08,0.04828,WBB,09-10-2018,-0.03459308138372316
ObjectId("5bbf230372039d63c7591214"),1539043200,0.01,0.01,0.01,0,0,0.01,B@,09-10-2018,0
ObjectId("5bbf232f72039d63c7591aa8"),1539043200,0.00521,0.004789,0.004941,4106663.25,20319.77,0.004948,YEE,09-10-2018,-0.0052271813429835105
ObjectId("5bbf22d072039d63c7590248"),1539043200,0.638,0.6148,0.6327,394958.43,250285.16,0.6337,VIA,09-10-2018,-0.0011034047919292606
ObjectId("5bbf22f572039d63c7590dac"),1539043200,0.0277,0.0277,0.0277,0,0,0.0277,DLC,09-10-2018,0
ObjectId("5bbf22ea72039d63c7590a58"),1539043200,0.03548,0.03382,0.03515,257782.88,8890.93,0.03449,RVR,09-10-2018,-0.021560283687943174
ObjectId("5bbf22c372039d63c758fde0"),1539043200,0.02467,0.02096,0.0246,2026207.31,47980.59,0.02368,POT,09-10-2018,-0.042845594179466526
ObjectId("5bbf230372039d63c7591208"),1539043200,0.182,0.1616,0.1617,3030962.91,514051.31,0.1696,EDG,09-10-2018,0.042409342347879464
ObjectId("5bbf22d372039d63c75902fc"),1539043200,0.4159,0.3896,0.414,4906.56,1916.01,0.3905,NEOS,09-10-2018,-0.059262828234160465
ObjectId("5bbf22ea72039d63c7590a4c"),1539043200,0.00199,0.001326,0.00199,200794.79,359.62,0.001791,BUMBA,09-10-2018,-0.23067010309278355
ObjectId("5bbf22d672039d63c75903d4"),1539043200,0.0006632,0.0005969,0.0005969,40560.67,26.9,0.0006632,TROLL,09-10-2018,0.10810359231411863
ObjectId("5bbf22d072039d63c759023c"),1539043200,0.001459,0.001393,0.001459,22803.95,31.77,0.001393,TRK,09-10-2018,-0.047846889952153235
ObjectId("5bbf232f72039d63c7591ac0"),1539043200,0.009809,0.008192,0.009159,9592627.28,91062.81,0.009493,SSC,09-10-2018,0.028159861366836327
ObjectId("5bbf22f572039d63c7590da0"),1539043200,0.00006632,0.00006632,0.00006632,0,0,0.00006632,TELL,09-10-2018,-0.002706766917293258
ObjectId("5bbf230372039d63c75911fc"),1539043200,0.008555,0.007958,0.007958,2569.47,21.98,0.008555,SOAR,09-10-2018,0.07205513784461165
ObjectId("5bbf230c72039d63c75914f0"),1539043200,3.44,3.29,3.3,417421.6,1401330.04,3.44,ETP,09-10-2018,0.04242424242424246
ObjectId("5bbf22db72039d63c7590578"),1539043200,1,0.9885,0.9907,1492197.48,1652243.94,0.9888,USDT,09-10-2018,-0.0019178358736247226
ObjectId("5bbf230372039d63c75911f0"),1539043200,0.5599,0.5066,0.5066,695.89,389.63,0.5599,TAAS,09-10-2018,0.0963383591149401
ObjectId("5bbf22ea72039d63c7590a40"),1539043200,0.01956,0.01903,0.01903,4021.91,77.62,0.0193,NEVA,09-10-2018,0.011000523834468406
ObjectId("5bbf22df72039d63c75906e0"),1539043200,0.00000192,0.00000192,0.00000192,0,0,0.00000192,FUNK,09-10-2018,0
ObjectId("5bbf22f572039d63c7590d94"),1539043200,2.09,1.56,1.83,11687.93,21155.15,1.81,PLU,09-10-2018,-0.02162162162162164
ObjectId("5bbf230372039d63c75911e4"),1539043200,0.09676,0.07653,0.07653,6205405.37,547316.75,0.0882,MER,09-10-2018,0.14933541829554337
ObjectId("5bbf22c372039d63c758fdd4"),1539043200,0.006963,0.006764,0.006963,4844.45,32.77,0.006764,UTC,09-10-2018,-0.031361878848632334
ObjectId("5bbf22f572039d63c7590d88"),1539043200,0.2426,0.1992,0.2425,11266.62,2244.31,0.1992,XTO,09-10-2018,-0.18058412176059244
ObjectId("5bbf22d372039d63c75902f0"),1539043200,0.2454,0.2454,0.2454,0,0,0.2454,SJCX,09-10-2018,-0.0028443722064201795
ObjectId("5bbf22d072039d63c7590230"),1539043200,0.117,0.1056,0.1118,7427967.6,841588.73,0.1133,BTS,09-10-2018,0.0026548672566371213
ObjectId("5bbf233072039d63c7591af0"),1539043200,0.7405,0.7214,0.73,12123.88,8845.58,0.7296,C20,09-10-2018,-0.01684409109284457
ObjectId("5bbf22e972039d63c7590a34"),1539043200,0.00002957,0.00002275,0.00002502,161648.9,4.41,0.0000273,BIGUP,09-10-2018,0.08204518430439947
ObjectId("5bbf22d672039d63c75903c8"),1539043200,0.2419,0.2269,0.2285,506482.67,116946.85,0.2309,EXCL,09-10-2018,0.007417102966841218
ObjectId("5bbf233072039d63c7591afc"),1539043200,0.01931,0.01758,0.01813,1162240.76,21919.86,0.01886,ARY,09-10-2018,0.03172866520787731
ObjectId("5bbf22db72039d63c759056c"),1539043200,0.6323,0.577,0.6272,4639.32,2703.33,0.5827,GEO,09-10-2018,-0.07360890302066773
ObjectId("5bbf230c72039d63c75914e4"),1539043200,0.0003979,0.0002653,0.0003316,8525221.69,2826.96,0.0003316,V,09-10-2018,-0.002706766917293299
ObjectId("5bbf22f572039d63c7590d7c"),1539043200,0.003183,0.003183,0.003183,0,0,0.003183,JIN,09-10-2018,-0.002819548872180418
ObjectId("5bbf230272039d63c75911d8"),1539043200,0.589,0.5703,0.577,177357.89,104268.7,0.5879,TKS,09-10-2018,0.016073280331835423
ObjectId("5bbf22e972039d63c7590a28"),1539043200,0.004418,0.004418,0.004418,0,0,0.004418,HODL,09-10-2018,-0.008082622361921773
ObjectId("5bbf22d372039d63c75902e4"),1539043200,0.0244,0.02082,0.0244,4978.59,104,0.02089,HAL,09-10-2018,-0.14630159378831223
ObjectId("5bbf22d072039d63c7590224"),1539043200,0.01074,0.008621,0.01074,13573.39,132.33,0.009749,QTL,09-10-2018,-0.09480037140204264
ObjectId("5bbf22f572039d63c7590d70"),1539043200,0.00378,0.003581,0.00378,1800,6.45,0.003581,ZYD,09-10-2018,-0.055394355051437645
ObjectId("5bbf230272039d63c75911cc"),1539043200,0.7209,0.6672,0.6877,246868.07,168956.51,0.6844,DYN,09-10-2018,-0.007540603248259835
ObjectId("5bbf22e972039d63c7590a1c"),1539043200,0.006,0.006,0.006,0,0,0.006,IMS,09-10-2018,0
ObjectId("5bbf22dd72039d63c759062c"),1539043200,0.01094,0.01074,0.01094,157.08,1.69,0.01074,CF,09-10-2018,-0.020966271649954515
ObjectId("5bbf22c372039d63c758fdc8"),1539043200,0.0005305,0.0005305,0.0005305,203849.65,108.14,0.0005305,NYAN,09-10-2018,-0.0028195488721804176
ObjectId("5bbf230272039d63c75911c0"),1539043200,0.7759,0.7282,0.7308,1176760.06,882687.72,0.7501,ARK,09-10-2018,0.023608078602620063
ObjectId("5bbf22d672039d63c75903bc"),1539043200,0.06864,0.06141,0.06479,94196.72,6116.19,0.06493,XMG,09-10-2018,-0.0006156687702016065
ObjectId("5bbf22f472039d63c7590d64"),1539043200,0.6243,0.605,0.6243,1441.37,872.61,0.6054,VRM,09-10-2018,-0.03290734824281143
ObjectId("5bbf233072039d63c7591b08"),1539043200,0.003714,0.003382,0.003382,279418508.35,1000597.68,0.003581,DTA,09-10-2018,0.05571933962264149
ObjectId("5bbf22e972039d63c7590a10"),1539043200,0.0004642,0.0003979,0.0004642,694183.22,276.22,0.0003979,XCT,09-10-2018,-0.14522019334049402
ObjectId("5bbf232f72039d63c7591ae4"),1539043200,0.01147,0.01048,0.01131,410966.55,4483.65,0.01091,TNC,09-10-2018,-0.05622837370242225
ObjectId("5bbf22d372039d63c75902d8"),1539043200,0.02772,0.02567,0.02772,6742.27,173.07,0.02567,BTM,09-10-2018,-0.07661870503597122
